Datetime,price,volume,ma_short,ma_long,rsi,trad_signal,trad_signal_trend,amplitude,time_comp,fft_period,resonance_score,use_grid,direction_hint,res_signal,prob_res_signal_buy_1D,prob_res_signal_sell_1D,prob_trad_signal_buy_1D,prob_trad_signal_sell_1D,prob_res_signal_buy_3D,prob_res_signal_sell_3D,prob_trad_signal_buy_3D,prob_trad_signal_sell_3D,prob_res_signal_buy_7D,prob_res_signal_sell_7D,prob_trad_signal_buy_7D,prob_trad_signal_sell_7D
2025-08-31 03:00:00+00:00,109194.828125,0,108728.69596354167,,66.60766785782157,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 04:00:00+00:00,108793.9375,0,108742.51399739583,,52.48758483276188,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 05:00:00+00:00,108749.2578125,570896384,108758.76334635417,,47.380639698020055,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 06:00:00+00:00,108730.6640625,0,108779.17024739583,,48.0123769666251,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 07:00:00+00:00,108716.578125,0,108787.1484375,,48.80452981375872,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 08:00:00+00:00,109011.53125,0,108804.513671875,,55.93526305560221,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 09:00:00+00:00,108484.96875,985403392,108802.5869140625,,43.93616784089896,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 10:00:00+00:00,108560.2890625,881606656,108806.888671875,,48.5323469683783,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 11:00:00+00:00,108399.5859375,0,108794.025390625,,46.34176745319868,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 12:00:00+00:00,108309.609375,365711360,108783.54850260417,,45.92462246721552,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
