sequence;count;avg_score
Qa5+ Ke2 e5 Ke3 e6 Ke2 e7 Ke3 e8=Q+ Kf4;1;5.0
Ke2 e5 Ke3 e6 Ke2 e7 Ke3 e8=Q+ Kf4 Qef8+;1;5.0
e5 Ke3 e6 Ke2 e7 Ke3 e8=Q+ Kf4 Qef8+ Ke3;1;5.0
Ke3 e6 Ke2 e7 Ke3 e8=Q+ Kf4 Qef8+ Ke3 d4;1;5.0
e6 Ke2 e7 Ke3 e8=Q+ Kf4 Qef8+ Ke3 d4 Kd3;1;5.0
Ke2 e7 Ke3 e8=Q+ Kf4 Qef8+ Ke3 d4 Kd3 d5;1;5.0
e7 Ke3 e8=Q+ Kf4 Qef8+ Ke3 d4 Kd3 d5 Ke2;1;5.0
Ke3 e8=Q+ Kf4 Qef8+ Ke3 d4 Kd3 d5 Ke2 d6;1;5.0
e8=Q+ Kf4 Qef8+ Ke3 d4 Kd3 d5 Ke2 d6 Kd3;1;5.0
Kf4 Qef8+ Ke3 d4 Kd3 d5 Ke2 d6 Kd3 d7;1;5.0
Qef8+ Ke3 d4 Kd3 d5 Ke2 d6 Kd3 d7 Ke2;1;5.0
Ke3 d4 Kd3 d5 Ke2 d6 Kd3 d7 Ke2 d8=Q;1;5.0
d4 Kd3 d5 Ke2 d6 Kd3 d7 Ke2 d8=Q Ke3;1;5.0
Kd3 d5 Ke2 d6 Kd3 d7 Ke2 d8=Q Ke3 Qfb4;1;5.0
d5 Ke2 d6 Kd3 d7 Ke2 d8=Q Ke3 Qfb4 Ke2;1;5.0
Ke2 d6 Kd3 d7 Ke2 d8=Q Ke3 Qfb4 Ke2 f4;1;5.0
d6 Kd3 d7 Ke2 d8=Q Ke3 Qfb4 Ke2 f4 Ke3;1;5.0
Kd3 d7 Ke2 d8=Q Ke3 Qfb4 Ke2 f4 Ke3 f5;1;5.0
d7 Ke2 d8=Q Ke3 Qfb4 Ke2 f4 Ke3 f5 Ke2;1;5.0
Ke2 d8=Q Ke3 Qfb4 Ke2 f4 Ke3 f5 Ke2 f6;1;5.0
d8=Q Ke3 Qfb4 Ke2 f4 Ke3 f5 Ke2 f6 Ke3;1;5.0
Ke3 Qfb4 Ke2 f4 Ke3 f5 Ke2 f6 Ke3 f7;1;5.0
Qfb4 Ke2 f4 Ke3 f5 Ke2 f6 Ke3 f7 Ke2;1;5.0
Ke2 f4 Ke3 f5 Ke2 f6 Ke3 f7 Ke2 f8=Q;1;5.0
f4 Ke3 f5 Ke2 f6 Ke3 f7 Ke2 f8=Q Ke3;1;5.0
Ke3 f5 Ke2 f6 Ke3 f7 Ke2 f8=Q Ke3 Qhc3+;1;5.0
f5 Ke2 f6 Ke3 f7 Ke2 f8=Q Ke3 Qhc3+ Ke2;1;5.0
Ke2 f6 Ke3 f7 Ke2 f8=Q Ke3 Qhc3+ Ke2 h5;1;5.0
Nf3 d5 Ng5 d4 Nxf7 h5 Nxh8 Nf6 Na3 a5;1;5.0
d5 Ng5 d4 Nxf7 h5 Nxh8 Nf6 Na3 a5 Nb5;1;5.0
Ng5 d4 Nxf7 h5 Nxh8 Nf6 Na3 a5 Nb5 a4;1;5.0
d4 Nxf7 h5 Nxh8 Nf6 Na3 a5 Nb5 a4 Nxc7+;1;5.0
Nxf7 h5 Nxh8 Nf6 Na3 a5 Nb5 a4 Nxc7+ Kd7;1;5.0
h5 Nxh8 Nf6 Na3 a5 Nb5 a4 Nxc7+ Kd7 Nxa8;1;5.0
Nxh8 Nf6 Na3 a5 Nb5 a4 Nxc7+ Kd7 Nxa8 Nc6;1;5.0
Nf6 Na3 a5 Nb5 a4 Nxc7+ Kd7 Nxa8 Nc6 Nc7;1;5.0
Na3 a5 Nb5 a4 Nxc7+ Kd7 Nxa8 Nc6 Nc7 e5;1;5.0
a5 Nb5 a4 Nxc7+ Kd7 Nxa8 Nc6 Nc7 e5 Ne8;1;5.0
Nb5 a4 Nxc7+ Kd7 Nxa8 Nc6 Nc7 e5 Ne8 Qa5;1;5.0
a4 Nxc7+ Kd7 Nxa8 Nc6 Nc7 e5 Ne8 Qa5 a3;1;5.0
Nxc7+ Kd7 Nxa8 Nc6 Nc7 e5 Ne8 Qa5 a3 Qb4;1;5.0
Kd7 Nxa8 Nc6 Nc7 e5 Ne8 Qa5 a3 Qb4 c3;1;5.0
Nxa8 Nc6 Nc7 e5 Ne8 Qa5 a3 Qb4 c3 e4;1;5.0
Nc6 Nc7 e5 Ne8 Qa5 a3 Qb4 c3 e4 e3;1;5.0
Nc7 e5 Ne8 Qa5 a3 Qb4 c3 e4 e3 d3;1;5.0
e5 Ne8 Qa5 a3 Qb4 c3 e4 e3 d3 g3;1;5.0
Ne8 Qa5 a3 Qb4 c3 e4 e3 d3 g3 b5;1;5.0
Qa5 a3 Qb4 c3 e4 e3 d3 g3 b5 cxb4;1;5.0
a3 Qb4 c3 e4 e3 d3 g3 b5 cxb4 Be7;1;5.0
Qb4 c3 e4 e3 d3 g3 b5 cxb4 Be7 Nf7;1;5.0
c3 e4 e3 d3 g3 b5 cxb4 Be7 Nf7 g5;1;5.0
e4 e3 d3 g3 b5 cxb4 Be7 Nf7 g5 Nc7;1;5.0
e3 d3 g3 b5 cxb4 Be7 Nf7 g5 Nc7 g4;1;5.0
d3 g3 b5 cxb4 Be7 Nf7 g5 Nc7 g4 Ne6;1;5.0
g3 b5 cxb4 Be7 Nf7 g5 Nc7 g4 Ne6 Ba6;1;5.0
b5 cxb4 Be7 Nf7 g5 Nc7 g4 Ne6 Ba6 Neg5;1;5.0
cxb4 Be7 Nf7 g5 Nc7 g4 Ne6 Ba6 Neg5 Bd8;1;5.0
Be7 Nf7 g5 Nc7 g4 Ne6 Ba6 Neg5 Bd8 Nd6;1;5.0
Nf7 g5 Nc7 g4 Ne6 Ba6 Neg5 Bd8 Nd6 Be7;1;5.0
g5 Nc7 g4 Ne6 Ba6 Neg5 Bd8 Nd6 Be7 Nc8;1;5.0
Nc7 g4 Ne6 Ba6 Neg5 Bd8 Nd6 Be7 Nc8 Bd8;1;5.0
g4 Ne6 Ba6 Neg5 Bd8 Nd6 Be7 Nc8 Bd8 Qb3;1;5.0
Ne6 Ba6 Neg5 Bd8 Nd6 Be7 Nc8 Bd8 Qb3 axb3;1;5.0
Ba6 Neg5 Bd8 Nd6 Be7 Nc8 Bd8 Qb3 axb3 Bxd3;1;5.0
Neg5 Bd8 Nd6 Be7 Nc8 Bd8 Qb3 axb3 Bxd3 Bxc8;1;5.0
Bd8 Nd6 Be7 Nc8 Bd8 Qb3 axb3 Bxd3 Bxc8 Bxe4;1;5.0
Nd6 Be7 Nc8 Bd8 Qb3 axb3 Bxd3 Bxc8 Bxe4 Nxe4;1;5.0
Be7 Nc8 Bd8 Qb3 axb3 Bxd3 Bxc8 Bxe4 Nxe4 d4;1;5.0
Nc8 Bd8 Qb3 axb3 Bxd3 Bxc8 Bxe4 Nxe4 d4 Nxg5;1;5.0
Bd8 Qb3 axb3 Bxd3 Bxc8 Bxe4 Nxe4 d4 Nxg5 d5;1;5.0
Qb3 axb3 Bxd3 Bxc8 Bxe4 Nxe4 d4 Nxg5 d5 Nf3+;1;5.0
axb3 Bxd3 Bxc8 Bxe4 Nxe4 d4 Nxg5 d5 Nf3+ Kf1;1;5.0
Bxd3 Bxc8 Bxe4 Nxe4 d4 Nxg5 d5 Nf3+ Kf1 Ncd4;1;5.0
Bxc8 Bxe4 Nxe4 d4 Nxg5 d5 Nf3+ Kf1 Ncd4 exd4;1;5.0
Bxe4 Nxe4 d4 Nxg5 d5 Nf3+ Kf1 Ncd4 exd4 Nd2+;1;5.0
Nxe4 d4 Nxg5 d5 Nf3+ Kf1 Ncd4 exd4 Nd2+ Bxd2;1;5.0
d4 Nxg5 d5 Nf3+ Kf1 Ncd4 exd4 Nd2+ Bxd2 h4;1;5.0
Nxg5 d5 Nf3+ Kf1 Ncd4 exd4 Nd2+ Bxd2 h4 gxh4;1;5.0
d5 Nf3+ Kf1 Ncd4 exd4 Nd2+ Bxd2 h4 gxh4 Kc7;1;5.0
Nf3+ Kf1 Ncd4 exd4 Nd2+ Bxd2 h4 gxh4 Kc7 h3;1;5.0
Kf1 Ncd4 exd4 Nd2+ Bxd2 h4 gxh4 Kc7 h3 Bd7;1;5.0
Ncd4 exd4 Nd2+ Bxd2 h4 gxh4 Kc7 h3 Bd7 hxg4;1;5.0
exd4 Nd2+ Bxd2 h4 gxh4 Kc7 h3 Bd7 hxg4 Bc6;1;5.0
Nd2+ Bxd2 h4 gxh4 Kc7 h3 Bd7 hxg4 Bc6 Bf4+;1;5.0
Bxd2 h4 gxh4 Kc7 h3 Bd7 hxg4 Bc6 Bf4+ Kd7;1;5.0
h4 gxh4 Kc7 h3 Bd7 hxg4 Bc6 Bf4+ Kd7 dxc6+;1;5.0
gxh4 Kc7 h3 Bd7 hxg4 Bc6 Bf4+ Kd7 dxc6+ Ke7;1;5.0
Kc7 h3 Bd7 hxg4 Bc6 Bf4+ Kd7 dxc6+ Ke7 h5;1;5.0
h3 Bd7 hxg4 Bc6 Bf4+ Kd7 dxc6+ Ke7 h5 Bc7;1;5.0
Bd7 hxg4 Bc6 Bf4+ Kd7 dxc6+ Ke7 h5 Bc7 h6;1;5.0
hxg4 Bc6 Bf4+ Kd7 dxc6+ Ke7 h5 Bc7 h6 Bxf4;1;5.0
Bc6 Bf4+ Kd7 dxc6+ Ke7 h5 Bc7 h6 Bxf4 h7;1;5.0
Bf4+ Kd7 dxc6+ Ke7 h5 Bc7 h6 Bxf4 h7 Bh2;1;5.0
Kd7 dxc6+ Ke7 h5 Bc7 h6 Bxf4 h7 Bh2 h8=Q;1;5.0
dxc6+ Ke7 h5 Bc7 h6 Bxf4 h7 Bh2 h8=Q Kd6;1;5.0
Ke7 h5 Bc7 h6 Bxf4 h7 Bh2 h8=Q Kd6 Qxh2+;1;5.0
h5 Bc7 h6 Bxf4 h7 Bh2 h8=Q Kd6 Qxh2+ Kd5;1;5.0
Bc7 h6 Bxf4 h7 Bh2 h8=Q Kd6 Qxh2+ Kd5 Qc7;1;5.0
h6 Bxf4 h7 Bh2 h8=Q Kd6 Qxh2+ Kd5 Qc7 Kc4;1;5.0
Bxf4 h7 Bh2 h8=Q Kd6 Qxh2+ Kd5 Qc7 Kc4 d5;1;5.0
h7 Bh2 h8=Q Kd6 Qxh2+ Kd5 Qc7 Kc4 d5 Kd3;1;5.0
Bh2 h8=Q Kd6 Qxh2+ Kd5 Qc7 Kc4 d5 Kd3 d6;1;5.0
h8=Q Kd6 Qxh2+ Kd5 Qc7 Kc4 d5 Kd3 d6 Kc4;1;5.0
Kd6 Qxh2+ Kd5 Qc7 Kc4 d5 Kd3 d6 Kc4 d7;1;5.0
Qxh2+ Kd5 Qc7 Kc4 d5 Kd3 d6 Kc4 d7 Kd3;1;5.0
Kd5 Qc7 Kc4 d5 Kd3 d6 Kc4 d7 Kd3 d8=Q+;1;5.0
Qc7 Kc4 d5 Kd3 d6 Kc4 d7 Kd3 d8=Q+ Kc4;1;5.0
Kc4 d5 Kd3 d6 Kc4 d7 Kd3 d8=Q+ Kc4 Qe8;1;5.0
d5 Kd3 d6 Kc4 d7 Kd3 d8=Q+ Kc4 Qe8 Kd3;1;5.0
Kd3 d6 Kc4 d7 Kd3 d8=Q+ Kc4 Qe8 Kd3 Qcd8+;1;5.0
d6 Kc4 d7 Kd3 d8=Q+ Kc4 Qe8 Kd3 Qcd8+ Kc4;1;5.0
Kc4 d7 Kd3 d8=Q+ Kc4 Qe8 Kd3 Qcd8+ Kc4 c7;1;5.0
d4 d5 h4 h5 f4 f5 a4 a5 e3 e5;1;5.0
d5 h4 h5 f4 f5 a4 a5 e3 e5 Bb5+;1;5.0
h4 h5 f4 f5 a4 a5 e3 e5 Bb5+ Qd7;1;5.0
h5 f4 f5 a4 a5 e3 e5 Bb5+ Qd7 Bxd7+;1;5.0
f4 f5 a4 a5 e3 e5 Bb5+ Qd7 Bxd7+ Kxd7;1;5.0
f5 a4 a5 e3 e5 Bb5+ Qd7 Bxd7+ Kxd7 Qd2;1;5.0
a4 a5 e3 e5 Bb5+ Qd7 Bxd7+ Kxd7 Qd2 Nh6;1;5.0
a5 e3 e5 Bb5+ Qd7 Bxd7+ Kxd7 Qd2 Nh6 Kf2;1;5.0
e3 e5 Bb5+ Qd7 Bxd7+ Kxd7 Qd2 Nh6 Kf2 Ng4+;1;5.0
e5 Bb5+ Qd7 Bxd7+ Kxd7 Qd2 Nh6 Kf2 Ng4+ Kf3;1;5.0
Bb5+ Qd7 Bxd7+ Kxd7 Qd2 Nh6 Kf2 Ng4+ Kf3 Nf2;1;5.0
Qd7 Bxd7+ Kxd7 Qd2 Nh6 Kf2 Ng4+ Kf3 Nf2 Kxf2;1;5.0
Bxd7+ Kxd7 Qd2 Nh6 Kf2 Ng4+ Kf3 Nf2 Kxf2 Bb4;1;5.0
Kxd7 Qd2 Nh6 Kf2 Ng4+ Kf3 Nf2 Kxf2 Bb4 Rh3;1;5.0
Qd2 Nh6 Kf2 Ng4+ Kf3 Nf2 Kxf2 Bb4 Rh3 Bxd2;1;5.0
Nh6 Kf2 Ng4+ Kf3 Nf2 Kxf2 Bb4 Rh3 Bxd2 Nxd2;1;5.0
Kf2 Ng4+ Kf3 Nf2 Kxf2 Bb4 Rh3 Bxd2 Nxd2 Nc6;1;5.0
Ng4+ Kf3 Nf2 Kxf2 Bb4 Rh3 Bxd2 Nxd2 Nc6 c3;1;5.0
Kf3 Nf2 Kxf2 Bb4 Rh3 Bxd2 Nxd2 Nc6 c3 Nxd4;1;5.0
Nf2 Kxf2 Bb4 Rh3 Bxd2 Nxd2 Nc6 c3 Nxd4 cxd4;1;5.0
Kxf2 Bb4 Rh3 Bxd2 Nxd2 Nc6 c3 Nxd4 cxd4 Rf8;1;5.0
Bb4 Rh3 Bxd2 Nxd2 Nc6 c3 Nxd4 cxd4 Rf8 Kf1;1;5.0
Rh3 Bxd2 Nxd2 Nc6 c3 Nxd4 cxd4 Rf8 Kf1 Rf6;1;5.0
Bxd2 Nxd2 Nc6 c3 Nxd4 cxd4 Rf8 Kf1 Rf6 b3;1;5.0
Nxd2 Nc6 c3 Nxd4 cxd4 Rf8 Kf1 Rf6 b3 Rg6;1;5.0
Nc6 c3 Nxd4 cxd4 Rf8 Kf1 Rf6 b3 Rg6 Rb1;1;5.0
c3 Nxd4 cxd4 Rf8 Kf1 Rf6 b3 Rg6 Rb1 Rxg2;1;5.0
Nxd4 cxd4 Rf8 Kf1 Rf6 b3 Rg6 Rb1 Rxg2 Kxg2;1;5.0
cxd4 Rf8 Kf1 Rf6 b3 Rg6 Rb1 Rxg2 Kxg2 Kd8;1;5.0
Rf8 Kf1 Rf6 b3 Rg6 Rb1 Rxg2 Kxg2 Kd8 Kh2;1;5.0
Kf1 Rf6 b3 Rg6 Rb1 Rxg2 Kxg2 Kd8 Kh2 Be6;1;5.0
Rf6 b3 Rg6 Rb1 Rxg2 Kxg2 Kd8 Kh2 Be6 Kh1;1;5.0
b3 Rg6 Rb1 Rxg2 Kxg2 Kd8 Kh2 Be6 Kh1 e4;1;5.0
Rg6 Rb1 Rxg2 Kxg2 Kd8 Kh2 Be6 Kh1 e4 Kh2;1;5.0
Rb1 Rxg2 Kxg2 Kd8 Kh2 Be6 Kh1 e4 Kh2 Bf7;1;5.0
Rxg2 Kxg2 Kd8 Kh2 Be6 Kh1 e4 Kh2 Bf7 Kh1;1;5.0
Kxg2 Kd8 Kh2 Be6 Kh1 e4 Kh2 Bf7 Kh1 Ra6;1;5.0
Kd8 Kh2 Be6 Kh1 e4 Kh2 Bf7 Kh1 Ra6 Kh2;1;5.0
Kh2 Be6 Kh1 e4 Kh2 Bf7 Kh1 Ra6 Kh2 Rg6;1;5.0
Be6 Kh1 e4 Kh2 Bf7 Kh1 Ra6 Kh2 Rg6 Kh1;1;5.0
Kh1 e4 Kh2 Bf7 Kh1 Ra6 Kh2 Rg6 Kh1 Rg4;1;5.0
e4 Kh2 Bf7 Kh1 Ra6 Kh2 Rg6 Kh1 Rg4 Kh2;1;5.0
Kh2 Bf7 Kh1 Ra6 Kh2 Rg6 Kh1 Rg4 Kh2 Rxg1;1;5.0
Bf7 Kh1 Ra6 Kh2 Rg6 Kh1 Rg4 Kh2 Rxg1 Kxg1;1;5.0
Kh1 Ra6 Kh2 Rg6 Kh1 Rg4 Kh2 Rxg1 Kxg1 Be6;1;5.0
Ra6 Kh2 Rg6 Kh1 Rg4 Kh2 Rxg1 Kxg1 Be6 Kh2;1;5.0
Kh2 Rg6 Kh1 Rg4 Kh2 Rxg1 Kxg1 Be6 Kh2 g6;1;5.0
Rg6 Kh1 Rg4 Kh2 Rxg1 Kxg1 Be6 Kh2 g6 Kg3;1;5.0
Kh1 Rg4 Kh2 Rxg1 Kxg1 Be6 Kh2 g6 Kg3 Bd7;1;5.0
Rg4 Kh2 Rxg1 Kxg1 Be6 Kh2 g6 Kg3 Bd7 Kh2;1;5.0
Kh2 Rxg1 Kxg1 Be6 Kh2 g6 Kg3 Bd7 Kh2 Bb5;1;5.0
Rxg1 Kxg1 Be6 Kh2 g6 Kg3 Bd7 Kh2 Bb5 axb5;1;5.0
Kxg1 Be6 Kh2 g6 Kg3 Bd7 Kh2 Bb5 axb5 b6;1;5.0
Be6 Kh2 g6 Kg3 Bd7 Kh2 Bb5 axb5 b6 b4;1;5.0
Kh2 g6 Kg3 Bd7 Kh2 Bb5 axb5 b6 b4 Kc8;1;5.0
g6 Kg3 Bd7 Kh2 Bb5 axb5 b6 b4 Kc8 bxa5;1;5.0
Kg3 Bd7 Kh2 Bb5 axb5 b6 b4 Kc8 bxa5 c6;1;5.0
Bd7 Kh2 Bb5 axb5 b6 b4 Kc8 bxa5 c6 a6;1;5.0
Kh2 Bb5 axb5 b6 b4 Kc8 bxa5 c6 a6 Kb8;1;5.0
Bb5 axb5 b6 b4 Kc8 bxa5 c6 a6 Kb8 Kg3;1;5.0
axb5 b6 b4 Kc8 bxa5 c6 a6 Kb8 Kg3 Ka8;1;5.0
b6 b4 Kc8 bxa5 c6 a6 Kb8 Kg3 Ka8 Kh2;1;5.0
b4 Kc8 bxa5 c6 a6 Kb8 Kg3 Ka8 Kh2 Ka7;1;5.0
Kc8 bxa5 c6 a6 Kb8 Kg3 Ka8 Kh2 Ka7 Kg3;1;5.0
bxa5 c6 a6 Kb8 Kg3 Ka8 Kh2 Ka7 Kg3 c5;1;5.0
c6 a6 Kb8 Kg3 Ka8 Kh2 Ka7 Kg3 c5 Kh2;1;5.0
a6 Kb8 Kg3 Ka8 Kh2 Ka7 Kg3 c5 Kh2 c4;1;5.0
Kb8 Kg3 Ka8 Kh2 Ka7 Kg3 c5 Kh2 c4 Kg3;1;5.0
Kg3 Ka8 Kh2 Ka7 Kg3 c5 Kh2 c4 Kg3 c3;1;5.0
Ka8 Kh2 Ka7 Kg3 c5 Kh2 c4 Kg3 c3 Kh2;1;5.0
Kh2 Ka7 Kg3 c5 Kh2 c4 Kg3 c3 Kh2 cxd2;1;5.0
Ka7 Kg3 c5 Kh2 c4 Kg3 c3 Kh2 cxd2 Rb2;1;5.0
Kg3 c5 Kh2 c4 Kg3 c3 Kh2 cxd2 Rb2 d1=Q;1;5.0
c5 Kh2 c4 Kg3 c3 Kh2 cxd2 Rb2 d1=Q Kg3;1;5.0
Kh2 c4 Kg3 c3 Kh2 cxd2 Rb2 d1=Q Kg3 Qxc1;1;5.0
c4 Kg3 c3 Kh2 cxd2 Rb2 d1=Q Kg3 Qxc1 Kg2;1;5.0
Kg3 c3 Kh2 cxd2 Rb2 d1=Q Kg3 Qxc1 Kg2 Qxb2+;1;5.0
c3 Kh2 cxd2 Rb2 d1=Q Kg3 Qxc1 Kg2 Qxb2+ Kg3;1;5.0
Kh2 cxd2 Rb2 d1=Q Kg3 Qxc1 Kg2 Qxb2+ Kg3 Qxb5;1;5.0
cxd2 Rb2 d1=Q Kg3 Qxc1 Kg2 Qxb2+ Kg3 Qxb5 Kh2;1;5.0
Rb2 d1=Q Kg3 Qxc1 Kg2 Qxb2+ Kg3 Qxb5 Kh2 Qxa6;1;5.0
d1=Q Kg3 Qxc1 Kg2 Qxb2+ Kg3 Qxb5 Kh2 Qxa6 Kg3;1;5.0
Kg3 Qxc1 Kg2 Qxb2+ Kg3 Qxb5 Kh2 Qxa6 Kg3 Qb5;1;5.0
Qxc1 Kg2 Qxb2+ Kg3 Qxb5 Kh2 Qxa6 Kg3 Qb5 Kh2;1;5.0
Kg2 Qxb2+ Kg3 Qxb5 Kh2 Qxa6 Kg3 Qb5 Kh2 Qd7;1;5.0
Qxb2+ Kg3 Qxb5 Kh2 Qxa6 Kg3 Qb5 Kh2 Qd7 Kg3;1;5.0
Kg3 Qxb5 Kh2 Qxa6 Kg3 Qb5 Kh2 Qd7 Kg3 Qe7;1;5.0
Qxb5 Kh2 Qxa6 Kg3 Qb5 Kh2 Qd7 Kg3 Qe7 Kh2;1;5.0
Kh2 Qxa6 Kg3 Qb5 Kh2 Qd7 Kg3 Qe7 Kh2 Qg5;1;5.0
Qxa6 Kg3 Qb5 Kh2 Qd7 Kg3 Qe7 Kh2 Qg5 hxg5;1;5.0
Kg3 Qb5 Kh2 Qd7 Kg3 Qe7 Kh2 Qg5 hxg5 b5;1;5.0
Qb5 Kh2 Qd7 Kg3 Qe7 Kh2 Qg5 hxg5 b5 Rxh5;1;5.0
Kh2 Qd7 Kg3 Qe7 Kh2 Qg5 hxg5 b5 Rxh5 b4;1;5.0
Qd7 Kg3 Qe7 Kh2 Qg5 hxg5 b5 Rxh5 b4 Rh3;1;5.0
Kg3 Qe7 Kh2 Qg5 hxg5 b5 Rxh5 b4 Rh3 b3;1;5.0
Qe7 Kh2 Qg5 hxg5 b5 Rxh5 b4 Rh3 b3 Kg3;1;5.0
Kh2 Qg5 hxg5 b5 Rxh5 b4 Rh3 b3 Kg3 b2;1;5.0
Qg5 hxg5 b5 Rxh5 b4 Rh3 b3 Kg3 b2 Kh4;1;5.0
hxg5 b5 Rxh5 b4 Rh3 b3 Kg3 b2 Kh4 b1=Q;1;5.0
b5 Rxh5 b4 Rh3 b3 Kg3 b2 Kh4 b1=Q Kg3;1;5.0
Rxh5 b4 Rh3 b3 Kg3 b2 Kh4 b1=Q Kg3 Qg1+;1;5.0
b4 Rh3 b3 Kg3 b2 Kh4 b1=Q Kg3 Qg1+ Kh4;1;5.0
Rh3 b3 Kg3 b2 Kh4 b1=Q Kg3 Qg1+ Kh4 Qg2;1;5.0
b3 Kg3 b2 Kh4 b1=Q Kg3 Qg1+ Kh4 Qg2 Rg3;1;5.0
Kg3 b2 Kh4 b1=Q Kg3 Qg1+ Kh4 Qg2 Rg3 Qxg3+;1;5.0
b2 Kh4 b1=Q Kg3 Qg1+ Kh4 Qg2 Rg3 Qxg3+ Kxg3;1;5.0
Kh4 b1=Q Kg3 Qg1+ Kh4 Qg2 Rg3 Qxg3+ Kxg3 Kb6;1;5.0
b1=Q Kg3 Qg1+ Kh4 Qg2 Rg3 Qxg3+ Kxg3 Kb6 Kf2;1;5.0
Kg3 Qg1+ Kh4 Qg2 Rg3 Qxg3+ Kxg3 Kb6 Kf2 Kb5;1;5.0
Qg1+ Kh4 Qg2 Rg3 Qxg3+ Kxg3 Kb6 Kf2 Kb5 Ke2;1;5.0
Kh4 Qg2 Rg3 Qxg3+ Kxg3 Kb6 Kf2 Kb5 Ke2 Kb4;1;5.0
Qg2 Rg3 Qxg3+ Kxg3 Kb6 Kf2 Kb5 Ke2 Kb4 Kd2;1;5.0
Rg3 Qxg3+ Kxg3 Kb6 Kf2 Kb5 Ke2 Kb4 Kd2 Kc4;1;5.0
Qxg3+ Kxg3 Kb6 Kf2 Kb5 Ke2 Kb4 Kd2 Kc4 Ke2;1;5.0
Kxg3 Kb6 Kf2 Kb5 Ke2 Kb4 Kd2 Kc4 Ke2 Kc3;1;5.0
Kb6 Kf2 Kb5 Ke2 Kb4 Kd2 Kc4 Ke2 Kc3 Kf2;1;5.0
Kf2 Kb5 Ke2 Kb4 Kd2 Kc4 Ke2 Kc3 Kf2 Kc2;1;5.0
Kb5 Ke2 Kb4 Kd2 Kc4 Ke2 Kc3 Kf2 Kc2 Ke2;1;5.0
Ke2 Kb4 Kd2 Kc4 Ke2 Kc3 Kf2 Kc2 Ke2 Kc3;1;5.0
Kb4 Kd2 Kc4 Ke2 Kc3 Kf2 Kc2 Ke2 Kc3 Kf2;1;5.0
Kd2 Kc4 Ke2 Kc3 Kf2 Kc2 Ke2 Kc3 Kf2 Kc4;1;5.0
Kc4 Ke2 Kc3 Kf2 Kc2 Ke2 Kc3 Kf2 Kc4 Ke2;1;5.0
Ke2 Kc3 Kf2 Kc2 Ke2 Kc3 Kf2 Kc4 Ke2 Kb5;1;5.0
Kc3 Kf2 Kc2 Ke2 Kc3 Kf2 Kc4 Ke2 Kb5 Kf2;1;5.0
Kf2 Kc2 Ke2 Kc3 Kf2 Kc4 Ke2 Kb5 Kf2 Kc6;1;5.0
Kc2 Ke2 Kc3 Kf2 Kc4 Ke2 Kb5 Kf2 Kc6 Ke2;1;5.0
Ke2 Kc3 Kf2 Kc4 Ke2 Kb5 Kf2 Kc6 Ke2 Kd7;1;5.0
Kc3 Kf2 Kc4 Ke2 Kb5 Kf2 Kc6 Ke2 Kd7 Kf2;1;5.0
Kf2 Kc4 Ke2 Kb5 Kf2 Kc6 Ke2 Kd7 Kf2 Ke6;1;5.0
Kc4 Ke2 Kb5 Kf2 Kc6 Ke2 Kd7 Kf2 Ke6 Ke2;1;5.0
Ke2 Kb5 Kf2 Kc6 Ke2 Kd7 Kf2 Ke6 Ke2 Kf7;1;5.0
Kb5 Kf2 Kc6 Ke2 Kd7 Kf2 Ke6 Ke2 Kf7 Kf2;1;5.0
Kf2 Kc6 Ke2 Kd7 Kf2 Ke6 Ke2 Kf7 Kf2 Kg7;1;5.0
Kc6 Ke2 Kd7 Kf2 Ke6 Ke2 Kf7 Kf2 Kg7 Ke2;1;5.0
Ke2 Kd7 Kf2 Ke6 Ke2 Kf7 Kf2 Kg7 Ke2 Kh7;1;5.0
Kd7 Kf2 Ke6 Ke2 Kf7 Kf2 Kg7 Ke2 Kh7 Kf2;1;5.0
Kf2 Ke6 Ke2 Kf7 Kf2 Kg7 Ke2 Kh7 Kf2 Kg7;1;5.0
Ke6 Ke2 Kf7 Kf2 Kg7 Ke2 Kh7 Kf2 Kg7 Ke2;1;5.0
Ke2 Kf7 Kf2 Kg7 Ke2 Kh7 Kf2 Kg7 Ke2 Kf7;1;5.0
Kf7 Kf2 Kg7 Ke2 Kh7 Kf2 Kg7 Ke2 Kf7 Kf2;1;5.0
Kf2 Kg7 Ke2 Kh7 Kf2 Kg7 Ke2 Kf7 Kf2 Ke7;1;5.0
Kg7 Ke2 Kh7 Kf2 Kg7 Ke2 Kf7 Kf2 Ke7 Ke2;1;5.0
Ke2 Kh7 Kf2 Kg7 Ke2 Kf7 Kf2 Ke7 Ke2 Kd7;1;5.0
Kh7 Kf2 Kg7 Ke2 Kf7 Kf2 Ke7 Ke2 Kd7 Kf2;1;5.0
Kf2 Kg7 Ke2 Kf7 Kf2 Ke7 Ke2 Kd7 Kf2 Kc7;1;5.0
Kg7 Ke2 Kf7 Kf2 Ke7 Ke2 Kd7 Kf2 Kc7 Ke2;1;5.0
Ke2 Kf7 Kf2 Ke7 Ke2 Kd7 Kf2 Kc7 Ke2 Kc6;1;5.0
Kf7 Kf2 Ke7 Ke2 Kd7 Kf2 Kc7 Ke2 Kc6 Kf2;1;5.0
Kf2 Ke7 Ke2 Kd7 Kf2 Kc7 Ke2 Kc6 Kf2 Kb6;1;5.0
