M,freq_eps_1,freq_eps_0.5,freq_eps_0.6666666666666666,freq_eps_0.75,freq_eps_1.25
40.9083,3.1485886377105966e+24,6.297177275421193e+24,4.7228829565658955e+24,4.198118183614129e+24,2.5188709101684773e+24
22.166,1.70605025736814e+24,3.41210051473628e+24,2.5590753860522107e+24,2.2747336764908538e+24,1.364840205894512e+24
53.6282,4.12760102915231e+24,8.25520205830462e+24,6.191401543728465e+24,5.503468038869747e+24,3.3020808233218474e+24
4.07306,3.134911603932093e+23,6.269823207864186e+23,4.70236740589814e+23,4.179882138576124e+23,2.507929283145674e+23
49.721,3.826875613398958e+24,7.653751226797916e+24,5.740313420098437e+24,5.102500817865277e+24,3.061500490719166e+24
24.1239,1.85674392329348e+24,3.71348784658696e+24,2.78511588494022e+24,2.475658564391307e+24,1.4853951386347838e+24
30.2877,2.3311530443061003e+24,4.6623060886122006e+24,3.4967295664591505e+24,3.108204059074801e+24,1.86492243544488e+24
30.0176,2.3103642608307266e+24,4.620728521661453e+24,3.46554639124609e+24,3.0804856811076355e+24,1.848291408664581e+24
83.295,6.410965270571111e+24,1.2821930541142222e+25,9.616447905856666e+24,8.547953694094814e+24,5.128772216456888e+24
2.97707,2.2913611114783763e+23,4.582722222956753e+23,3.437041667217565e+23,3.055148148637836e+23,1.833088889182701e+23
10.0017,7.698007244933198e+23,1.5396014489866396e+24,1.1547010867399798e+24,1.0264009659910932e+24,6.158405795946558e+23
18.0356,1.3881458098794925e+24,2.776291619758985e+24,2.0822187148192387e+24,1.8508610798393235e+24,1.1105166479035939e+24
14.9529,1.1508796757827332e+24,2.3017593515654664e+24,1.7263195136741e+24,1.5345062343769777e+24,9.207037406261865e+23
9.82934,7.565346944310636e+23,1.5130693888621273e+24,1.1348020416465955e+24,1.0087129259080848e+24,6.052277555448508e+23
32.4623,2.498525456544337e+24,4.997050913088674e+24,3.747788184816506e+24,3.3313672753924496e+24,1.9988203652354697e+24
10.9867,8.45613207733761e+23,1.691226415467522e+24,1.2684198116006416e+24,1.127484276978348e+24,6.764905661870087e+23
51.0528,3.929380248099079e+24,7.858760496198158e+24,5.894070372148619e+24,5.239173664132106e+24,3.143504198479263e+24
11.4636,8.823187643402243e+23,1.7646375286804487e+24,1.3234781465103364e+24,1.1764250191202992e+24,7.058550114721794e+23
7.81259,6.013115212583127e+23,1.2026230425166254e+24,9.01967281887469e+23,8.017486950110837e+23,4.8104921700665014e+23
27.5878,2.1233498732392304e+24,4.246699746478461e+24,3.1850248098588456e+24,2.831133164318974e+24,1.698679898591384e+24
46.585,3.585507138838528e+24,7.171014277677056e+24,5.378260708257792e+24,4.780676185118038e+24,2.868405711070822e+24
88.1839,6.787249178504301e+24,1.3574498357008602e+25,1.0180873767756452e+25,9.049665571339069e+24,5.429799342803441e+24
20.5244,1.5797012497666091e+24,3.1594024995332183e+24,2.3695518746499137e+24,2.1062683330221456e+24,1.2637609998132873e+24
57.7371,4.4438506863976384e+24,8.887701372795277e+24,6.665776029596458e+24,5.925134248530185e+24,3.55508054911811e+24
82.9714,6.386058753234455e+24,1.277211750646891e+25,9.579088129851681e+24,8.514745004312606e+24,5.108847002587563e+24
7.43032,5.7188935073209596e+23,1.1437787014641919e+24,8.578340260981441e+23,7.625191343094613e+23,4.5751148058567677e+23
82.6242,6.359335814979549e+24,1.2718671629959098e+25,9.539003722469325e+24,8.479114419972734e+24,5.08746865198364e+24
28.2497,2.1742943226370454e+24,4.3485886452740907e+24,3.2614414839555686e+24,2.899059096849394e+24,1.7394354581096362e+24
12.6089,9.704690557669017e+23,1.9409381115338033e+24,1.4557035836503526e+24,1.2939587410225358e+24,7.763752446135214e+23
21.6085,1.6631411615239312e+24,3.3262823230478624e+24,2.494711742285897e+24,2.217521548698575e+24,1.330512929219145e+24
67.6414,5.206154826253781e+24,1.0412309652507563e+25,7.809232239380674e+24,6.941539768338376e+24,4.1649238610030254e+24
34.8643,2.683400161867728e+24,5.366800323735455e+24,4.0251002428015916e+24,3.577866882490304e+24,2.146720129494182e+24
28.1513,2.1667207710118075e+24,4.333441542023615e+24,3.2500811565177114e+24,2.8889610280157437e+24,1.733376616809446e+24
4.3616,3.3569921512843455e+23,6.713984302568691e+23,5.0354882269265186e+23,4.475989535045795e+23,2.6855937210274764e+23
83.2812,6.409903126135864e+24,1.2819806252271728e+25,9.614854689203796e+24,8.546537501514486e+24,5.12792250090869e+24
40.5982,3.1247211747127685e+24,6.249442349425537e+24,4.687081762069153e+24,4.166294899617025e+24,2.499776939770215e+24
22.032,1.6957366809679178e+24,3.3914733619358356e+24,2.543605021451877e+24,2.2609822412905571e+24,1.3565893447743342e+24
19.6413,1.5117317026096206e+24,3.023463405219241e+24,2.2675975539144313e+24,2.015642270146161e+24,1.2093853620876965e+24
26.8107,2.063538826816746e+24,4.127077653633492e+24,3.0953082402251197e+24,2.7513851024223285e+24,1.6508310614533968e+24
47.1915,3.6321876170977437e+24,7.264375234195487e+24,5.448281425646616e+24,4.842916822796992e+24,2.905750093678195e+24
27.0709,2.0835656371103125e+24,4.167131274220625e+24,3.1253484556654687e+24,2.7780875161470834e+24,1.66685250968825e+24
12.0306,9.259590465710162e+23,1.8519180931420325e+24,1.3889385698565244e+24,1.2346120620946884e+24,7.40767237256813e+23
5.31741,4.092650319873645e+23,8.18530063974729e+23,6.138975479810468e+23,5.456867093164861e+23,3.2741202558989163e+23
31.4416,2.4199652518301053e+24,4.839930503660211e+24,3.629947877745158e+24,3.226620335773474e+24,1.9359722014640842e+24
17.1551,1.3203763768914636e+24,2.640752753782927e+24,1.9805645653371955e+24,1.760501835855285e+24,1.0563011015131708e+24
10.1402,7.804606523398185e+23,1.560921304679637e+24,1.1706909785097278e+24,1.040614203119758e+24,6.243685218718548e+23
21.8772,1.6838221912160189e+24,3.3676443824320377e+24,2.5257332868240284e+24,2.2450962549546922e+24,1.3470577529728152e+24
22.7839,1.7536081592912555e+24,3.507216318582511e+24,2.6304122389368834e+24,2.3381442123883408e+24,1.4028865274330044e+24
95.6171,7.359360194162014e+24,1.4718720388324029e+25,1.103904029124302e+25,9.812480258882686e+24,5.88748815532961e+24
20.6942,1.5927702443394284e+24,3.185540488678857e+24,2.3891553665091425e+24,2.1236936591192379e+24,1.2742161954715424e+24
6.87531,5.291719026881597e+23,1.0583438053763195e+24,7.937578540322397e+23,7.055625369175463e+23,4.233375221505278e+23
6.84938,5.271761486877286e+23,1.0543522973754571e+24,7.90764223031593e+23,7.029015315836382e+23,4.217409189501828e+23
48.0574,3.698833332060077e+24,7.397666664120154e+24,5.548249998090115e+24,4.931777776080103e+24,2.959066665648061e+24
39.8402,3.0663801977622566e+24,6.132760395524513e+24,4.599570296643385e+24,4.088506930349676e+24,2.4531041582098053e+24
17.5982,1.354480449301453e+24,2.708960898602906e+24,2.0317206739521795e+24,1.8059739324019374e+24,1.0835843594411623e+24
35.7452,2.751200381650981e+24,5.502400763301962e+24,4.126800572476472e+24,3.668267175534642e+24,2.2009603053207848e+24
30.9391,2.3812893403292712e+24,4.7625786806585423e+24,3.571934010493907e+24,3.1750524537723617e+24,1.905031472263417e+24
97.8561,7.531689280431402e+24,1.5063378560862804e+25,1.1297533920647104e+25,1.0042252373908537e+25,6.025351424345121e+24
74.4761,5.732201099556769e+24,1.1464402199113538e+25,8.598301649335154e+24,7.642934799409026e+24,4.585760879645415e+24
20.7651,1.5982272037929787e+24,3.1964544075859574e+24,2.3973408056894683e+24,2.1309696050573053e+24,1.278581763034383e+24
9.26239,7.128982605496747e+23,1.4257965210993494e+24,1.069347390824512e+24,9.505310140662329e+23,5.7031860843973966e+23
15.3166,1.1788725693406504e+24,2.3577451386813008e+24,1.7683088540109757e+24,1.5718300924542006e+24,9.430980554725203e+23
20.8787,1.6069706536367496e+24,3.213941307273499e+24,2.4104559804551244e+24,2.142627538182333e+24,1.2855765229093996e+24
20.6039,1.5858201253174872e+24,3.1716402506349745e+24,2.378730187976231e+24,2.1144268337566498e+24,1.26865610025399e+24
89.8302,6.913959930949721e+24,1.3827919861899442e+25,1.0370939896424582e+25,9.218613241266295e+24,5.531167944759777e+24
57.2499,4.4063523698141427e+24,8.812704739628285e+24,6.609528554721214e+24,5.875136493085524e+24,3.525081895851314e+24
30.7968,2.3703369379281394e+24,4.740673875856279e+24,3.5555054068922094e+24,3.160449250570853e+24,1.8962695503425114e+24
42.509,3.271789695500418e+24,6.543579391000836e+24,4.907684543250627e+24,4.3623862606672245e+24,2.6174317564003345e+24
3.68215,2.8340399509014246e+23,5.668079901802849e+23,4.251059926352137e+23,3.778719934535233e+23,2.2672319607211393e+23
16.7664,1.2904593086320125e+24,2.580918617264025e+24,1.9356889629480186e+24,1.72061241150935e+24,1.0323674469056098e+24
14.1134,1.0862658893052201e+24,2.1725317786104403e+24,1.6293988339578305e+24,1.448354519073627e+24,8.690127114441761e+23
9.82538,7.562299051583406e+23,1.5124598103166811e+24,1.1343448577375109e+24,1.0083065402111209e+24,6.049839241266724e+23
90.783,6.987294077174585e+24,1.397458815434917e+25,1.048094111576188e+25,9.316392102899449e+24,5.589835261739668e+24
63.718,4.904182545293835e+24,9.80836509058767e+24,7.356273817940754e+24,6.538910060391781e+24,3.923346036235068e+24
45.6696,3.5150515579671575e+24,7.030103115934315e+24,5.272577336950737e+24,4.6867354106228773e+24,2.812041246373726e+24
14.8293,1.1413665560583489e+24,2.2827331121166978e+24,1.7120498340875235e+24,1.5218220747444652e+24,9.13093244846679e+23
25.9262,1.995461525876472e+24,3.990923051752944e+24,2.993192288814708e+24,2.660615367835296e+24,1.5963692207011776e+24
12.7323,9.799667820936736e+23,1.9599335641873473e+24,1.4699501731405106e+24,1.3066223761248984e+24,7.83973425674939e+23
32.9485,2.535946806139771e+24,5.071893612279542e+24,3.8039202092096576e+24,3.3812624081863623e+24,2.028757444911817e+24
49.1026,3.779279227981812e+24,7.558558455963624e+24,5.668918841972718e+24,5.039038970642417e+24,3.023423382385449e+24
14.9407,1.1499406785283845e+24,2.299881357056769e+24,1.724911017792577e+24,1.5332542380378463e+24,9.199525428227076e+23
18.9157,1.4558844560722968e+24,2.9117689121445936e+24,2.1838266841084452e+24,1.9411792747630625e+24,1.1647075648578373e+24
8.76958,6.74968159163155e+23,1.34993631832631e+24,1.0124522387447326e+24,8.999575455508735e+23,5.39974527330524e+23
16.5506,1.2738498326083706e+24,2.547699665216741e+24,1.9107747489125558e+24,1.6984664434778276e+24,1.0190798660866964e+24
29.9326,2.303822066845511e+24,4.607644133691022e+24,3.4557331002682665e+24,3.0717627557940145e+24,1.8430576534764086e+24
37.8869,2.916040579981999e+24,5.832081159963998e+24,4.374060869972999e+24,3.8880541066426655e+24,2.3328324639855991e+24
21.3266,1.6414441675894333e+24,3.2828883351788666e+24,2.46216625138415e+24,2.188592223452578e+24,1.3131553340715465e+24
11.931,9.182931345601047e+23,1.8365862691202094e+24,1.3774397018401572e+24,1.2243908460801397e+24,7.346345076480837e+23
6.32452,4.867792553338424e+23,9.735585106676848e+23,7.301688830007636e+23,6.490390071117899e+23,3.894234042670739e+23
8.63046,6.642605117840585e+23,1.328521023568117e+24,9.963907676760877e+23,8.856806823787447e+23,5.314084094272467e+23
11.9412,9.190781978383305e+23,1.838156395676661e+24,1.378617296757496e+24,1.2254375971177742e+24,7.352625582706644e+23
32.6584,2.51361868290317e+24,5.02723736580634e+24,3.7704280243547555e+24,3.351491577204227e+24,2.010894946322536e+24
65.3255,5.027906978602474e+24,1.0055813957204949e+25,7.541860467903713e+24,6.703875971469967e+24,4.0223255828819795e+24
36.859,2.8369262129537256e+24,5.673852425907451e+24,4.2553893194305884e+24,3.782568283938301e+24,2.2695409703629803e+24
55.0036,4.2334614245319065e+24,8.466922849063813e+24,6.35019213679786e+24,5.644615232709209e+24,3.386769139625525e+24
31.4815,2.4230362346537536e+24,4.846072469307507e+24,3.6345543519806306e+24,3.2307149795383386e+24,1.9384289877230028e+24
40.142,3.0896088347591757e+24,6.179217669518351e+24,4.6344132521387635e+24,4.1194784463455677e+24,2.4716870678073403e+24
17.4694,1.3445671012391495e+24,2.689134202478299e+24,2.0168506518587243e+24,1.7927561349855328e+24,1.0756536809913196e+24
16.5802,1.2761280554549869e+24,2.5522561109099737e+24,1.9141920831824806e+24,1.7015040739399827e+24,1.0209024443639895e+24
27.9286,2.1495802227705422e+24,4.2991604455410845e+24,3.2243703341558135e+24,2.8661069636940565e+24,1.7196641782164338e+24
42.4893,3.2702734458356095e+24,6.540546891671219e+24,4.905410168753415e+24,4.3603645944474796e+24,2.6162187566684876e+24
17.0427,1.3117252874333665e+24,2.623450574866733e+24,1.96758793115005e+24,1.7489670499111555e+24,1.0493802299466931e+24
25.1457,1.9353887916945792e+24,3.8707775833891583e+24,2.903083187541869e+24,2.5805183889261057e+24,1.5483110333556634e+24
38.1115,2.9333273655005806e+24,5.866654731001161e+24,4.3999910482508717e+24,3.911103154000775e+24,2.3466618924004646e+24
19.2368,1.4805985559388e+24,2.9611971118776e+24,2.2208978339082e+24,1.9741314079184e+24,1.1844788447510399e+24
17.2964,1.331251812304534e+24,2.662503624609068e+24,1.9968777184568012e+24,1.7750024164060455e+24,1.0650014498436272e+24
2.51447,1.9353118247065177e+23,3.8706236494130355e+23,2.902967737059777e+23,2.5804157662753574e+23,1.5482494597652143e+23
87.6411,6.745471497384594e+24,1.3490942994769188e+25,1.0118207246076892e+25,8.993961996512793e+24,5.396377197907676e+24
8.75762,6.740476339859412e+23,1.3480952679718825e+24,1.0110714509789118e+24,8.987301786479217e+23,5.392381071887529e+23
14.4883,1.1151208131294246e+24,2.2302416262588492e+24,1.672681219694137e+24,1.4868277508392328e+24,8.920966505035396e+23
30.9441,2.381674175269578e+24,4.763348350539156e+24,3.5725112629043673e+24,3.1755655670261044e+24,1.9053393402156623e+24
9.81645,7.555425899549526e+23,1.5110851799099052e+24,1.133313884932429e+24,1.0073901199399369e+24,6.0443407196396206e+23
11.3967,8.771696728389192e+23,1.7543393456778385e+24,1.315754509258379e+24,1.1695595637852257e+24,7.017357382711354e+23
7.59008,5.841855967447791e+23,1.1683711934895582e+24,8.762783951171687e+23,7.789141289930388e+23,4.6734847739582325e+23
11.7246,9.024071482242397e+23,1.8048142964484793e+24,1.3536107223363596e+24,1.203209530965653e+24,7.219257185793917e+23
22.1259,1.7029638811468797e+24,3.4059277622937594e+24,2.5544458217203194e+24,2.2706185081958398e+24,1.3623711049175037e+24
28.3847,2.1846848660253294e+24,4.369369732050659e+24,3.2770272990379943e+24,2.9129131547004395e+24,1.7477478928202633e+24
10.3914,7.997947597408324e+23,1.5995895194816649e+24,1.1996921396112487e+24,1.0663930129877767e+24,6.39835807792666e+23
47.1828,3.6315180043016097e+24,7.263036008603219e+24,5.447277006452415e+24,4.84202400573548e+24,2.9052144034412876e+24
12.657,9.741711678926532e+23,1.9483423357853064e+24,1.4612567518389798e+24,1.2988948905235377e+24,7.793369343141225e+23
15.9476,1.2274387388073695e+24,2.454877477614739e+24,1.8411581082110544e+24,1.6365849850764928e+24,9.819509910458955e+23
32.6812,2.515373530230969e+24,5.030747060461938e+24,3.7730602953464537e+24,3.353831373641292e+24,2.012298824184775e+24
92.3238,7.105884812379532e+24,1.4211769624759063e+25,1.0658827218569298e+25,9.474513083172709e+24,5.684707849903625e+24
42.474,3.269095850918271e+24,6.538191701836542e+24,4.903643776377406e+24,4.358794467891028e+24,2.6152766807346167e+24
37.8868,2.916032883283193e+24,5.832065766566386e+24,4.37404932492479e+24,3.888043844377591e+24,2.3328263066265543e+24
4.03141,3.102854853404536e+23,6.205709706809072e+23,4.654282280106804e+23,4.1371398045393815e+23,2.4822838827236285e+23
3.12252,2.403309595613627e+23,4.806619191227254e+23,3.60496439342044e+23,3.204412794151503e+23,1.9226476764909012e+23
24.1728,1.8605076090096806e+24,3.721015218019361e+24,2.790761413514521e+24,2.4806768120129076e+24,1.4884060872077444e+24
15.2595,1.1744777543223467e+24,2.3489555086446934e+24,1.76171663148352e+24,1.5659703390964624e+24,9.395822034578773e+23
23.6991,1.8240483467650135e+24,3.648096693530027e+24,2.7360725201475205e+24,2.4320644623533517e+24,1.4592386774120107e+24
51.4988,3.9637075247744464e+24,7.927415049548893e+24,5.94556128716167e+24,5.284943366365929e+24,3.170966019819557e+24
18.0942,1.3926560753798883e+24,2.7853121507597766e+24,2.0889841130698325e+24,1.8568747671731843e+24,1.1141248603039105e+24
5.6742,4.3672608365777776e+23,8.734521673155555e+23,6.550891254866666e+23,5.82301444877037e+23,3.493808669262222e+23
51.1041,3.933328654586627e+24,7.866657309173254e+24,5.899992981879941e+24,5.244438206115503e+24,3.1466629236693017e+24
17.1728,1.3217386925801494e+24,2.643477385160299e+24,1.9826080388702246e+24,1.7623182567735328e+24,1.0573909540641196e+24
22.0164,1.6945359959541604e+24,3.389071991908321e+24,2.541803993931241e+24,2.2593813279388808e+24,1.3556287967633284e+24
92.2632,7.101220612903014e+24,1.4202441225806027e+25,1.065183091935452e+25,9.468294150537352e+24,5.68097649032241e+24
39.3869,3.031491062074041e+24,6.062982124148083e+24,4.547236593111062e+24,4.041988082765389e+24,2.425192849659233e+24
3.04442,2.3431983779377034e+23,4.686396755875407e+23,3.514797566906555e+23,3.124264503916938e+23,1.8745587023501628e+23
79.9874,6.156389260859351e+24,1.2312778521718703e+25,9.234583891289027e+24,8.208519014479136e+24,4.925111408687481e+24
17.2238,1.3256640089712791e+24,2.6513280179425583e+24,1.9884960134569187e+24,1.7675520119617056e+24,1.0605312071770233e+24
12.8214,9.868245407299411e+23,1.9736490814598822e+24,1.4802368110949116e+24,1.3157660543065882e+24,7.894596325839528e+23
70.3187,5.412218543390465e+24,1.082443708678093e+25,8.118327815085697e+24,7.216291391187287e+24,4.329774834712372e+24
10.1295,7.796371055675619e+23,1.5592742111351238e+24,1.1694556583513428e+24,1.0395161407567493e+24,6.237096844540494e+23
90.4988,6.965420059167547e+24,1.3930840118335095e+25,1.044813008875132e+25,9.28722674555673e+24,5.572336047334038e+24
15.9387,1.2267537326136233e+24,2.4535074652272467e+24,1.8401305989204353e+24,1.6356716434848314e+24,9.814029860908986e+23
22.854,1.7590035451543569e+24,3.5180070903087137e+24,2.6385053177315357e+24,2.3453380602058093e+24,1.4072028361234854e+24
35.4125,2.725593464722966e+24,5.451186929445932e+24,4.0883901970844494e+24,3.6341246196306215e+24,2.1804747717783727e+24
93.8106,7.220319330229165e+24,1.444063866045833e+25,1.0830478995343747e+25,9.627092440305554e+24,5.776255464183331e+24
81.9536,6.3077217527856e+24,1.26154435055712e+25,9.461582629178401e+24,8.4102956703808e+24,5.04617740222848e+24
6.71174,5.165824124509628e+23,1.0331648249019256e+24,7.748736186764443e+23,6.887765499346172e+23,4.1326592996077024e+23
97.2703,7.486602018825057e+24,1.4973204037650113e+25,1.1229903028237587e+25,9.982136025100076e+24,5.989281615060046e+24
16.0038,1.231764283536418e+24,2.463528567072836e+24,1.8476464253046269e+24,1.6423523780485572e+24,9.854114268291342e+23
82.9601,6.38518902626936e+24,1.277037805253872e+25,9.577783539404041e+24,8.513585368359148e+24,5.108151221015489e+24
31.7549,2.44407900918973e+24,4.88815801837946e+24,3.6661185137845953e+24,3.2587720122529735e+24,1.9552632073517838e+24
6.22628,4.792180184266942e+23,9.584360368533884e+23,7.188270276400414e+23,6.38957357902259e+23,3.8337441474135534e+23
96.6492,7.438797822540145e+24,1.487759564508029e+25,1.1158196733810219e+25,9.918397096720194e+24,5.951038258032115e+24
28.1094,2.1634958542120365e+24,4.326991708424073e+24,3.245243781318055e+24,2.884661138949382e+24,1.7307966833696292e+24
63.5461,4.890951920046087e+24,9.781903840092174e+24,7.336427880069132e+24,6.521269226728117e+24,3.91276153603687e+24
35.1124,2.702495671605751e+24,5.404991343211503e+24,4.0537435074086274e+24,3.6033275621410024e+24,2.161996537284601e+24
14.2159,1.0941550055815097e+24,2.1883100111630194e+24,1.6412325083722647e+24,1.4588733407753464e+24,8.753240044652077e+23
3.4763,2.6756034059771118e+23,5.3512068119542237e+23,4.0134051089656676e+23,3.567471207969482e+23,2.1404827247816892e+23
26.1466,2.012425050045196e+24,4.024850100090392e+24,3.0186375750677943e+24,2.6832334000602615e+24,1.6099400400361567e+24
11.5009,8.851896329949131e+23,1.7703792659898262e+24,1.3277844494923697e+24,1.1802528439932176e+24,7.081517063959305e+23
15.9346,1.2264381679625717e+24,2.4528763359251435e+24,1.839657251943858e+24,1.6352508906167625e+24,9.811505343700574e+23
9.47956,7.296131813469605e+23,1.459226362693921e+24,1.0944197720204408e+24,9.728175751292808e+23,5.836905450775684e+23
29.5264,2.2725580762949858e+24,4.5451161525899716e+24,3.408837114442479e+24,3.030077435059981e+24,1.8180464610359884e+24
24.7112,1.9019466353819176e+24,3.803893270763835e+24,2.8529199530728765e+24,2.5359288471758903e+24,1.521557308305534e+24
63.0245,4.850805939073281e+24,9.701611878146562e+24,7.276208908609922e+24,6.467741252097709e+24,3.8806447512586246e+24
30.5144,2.348601460499611e+24,4.697202920999222e+24,3.522902190749417e+24,3.131468613999482e+24,1.8788811683996887e+24
88.0335,6.775673343499873e+24,1.3551346686999745e+25,1.016351001524981e+25,9.034231124666497e+24,5.420538674799898e+24
97.4373,7.499455505831304e+24,1.4998911011662608e+25,1.1249183258746956e+25,9.999274007775074e+24,5.999564404665043e+24
18.0849,1.3919402823909175e+24,2.783880564781835e+24,2.0879104235863765e+24,1.8559203765212236e+24,1.113552225912734e+24
85.767,6.601227665058796e+24,1.3202455330117593e+25,9.901841497588196e+24,8.801636886745063e+24,5.280982132047037e+24
8.16261,6.282515064195505e+23,1.256503012839101e+24,9.423772596293259e+23,8.376686752260675e+23,5.026012051356404e+23
14.3115,1.1015130496401759e+24,2.2030260992803518e+24,1.6522695744602638e+24,1.4686840661869013e+24,8.812104397121407e+23
40.421,3.1110826244282955e+24,6.222165248856591e+24,4.6666239366424433e+24,4.148110165904394e+24,2.4888660995426364e+24
18.0547,1.3896158793514644e+24,2.779231758702929e+24,2.084423819027197e+24,1.8528211724686195e+24,1.1116927034811715e+24
9.82352,7.560867465605464e+23,1.5121734931210928e+24,1.1341301198408198e+24,1.0081156620807287e+24,6.048693972484372e+23
15.3964,1.185014534987947e+24,2.370029069975894e+24,1.7775218024819207e+24,1.5800193799839295e+24,9.480116279903575e+23
34.0831,2.623273550794192e+24,5.246547101588384e+24,3.9349103261912883e+24,3.4976980677255897e+24,2.0986188406353535e+24
20.1085,1.547690679431889e+24,3.095381358863778e+24,2.3215360191478334e+24,2.063587572575852e+24,1.238152543545511e+24
36.1926,2.785635412109634e+24,5.571270824219268e+24,4.178453118164452e+24,3.714180549479513e+24,2.228508329687707e+24
93.3934,7.188208702809964e+24,1.4376417405619929e+25,1.0782313054214947e+25,9.584278270413286e+24,5.750566962247971e+24
87.299,6.719141090768803e+24,1.3438282181537605e+25,1.0078711636153204e+25,8.958854787691737e+24,5.375312872615041e+24
90.1184,6.936141816909006e+24,1.387228363381801e+25,1.0404212725363507e+25,9.248189089212007e+24,5.548913453527204e+24
47.0693,3.6227822511566453e+24,7.245564502313291e+24,5.434173376734968e+24,4.8303763348755274e+24,2.898225800925316e+24
26.2742,2.0222460377218257e+24,4.0444920754436513e+24,3.033369056582739e+24,2.696328050295768e+24,1.6177968301774604e+24
26.7464,2.0585898494844007e+24,4.1171796989688015e+24,3.0878847742266014e+24,2.744786465979201e+24,1.6468718795875203e+24
51.2124,3.9416641793936726e+24,7.883328358787345e+24,5.912496269090509e+24,5.255552239191563e+24,3.153331343514938e+24
83.9426,6.460809092039648e+24,1.2921618184079296e+25,9.691213638059472e+24,8.614412122719532e+24,5.168647273631719e+24
9.19511,7.077199215929062e+23,1.4154398431858124e+24,1.0615798823893595e+24,9.436265621238751e+23,5.66175937274325e+23
10.6375,8.187363355027335e+23,1.637472671005467e+24,1.2281045032541003e+24,1.0916484473369782e+24,6.549890684021868e+23
15.0316,1.1569369777431623e+24,2.3138739554863246e+24,1.7354054666147435e+24,1.5425826369908833e+24,9.255495821945299e+23
81.8827,6.30226479333205e+24,1.26045295866641e+25,9.453397189998075e+24,8.403019724442733e+24,5.04181183466564e+24
18.0118,1.386313995563632e+24,2.772627991127264e+24,2.0794709933454483e+24,1.8484186607515094e+24,1.1090511964509056e+24
42.6587,3.283311653613204e+24,6.566623307226408e+24,4.924967480419806e+24,4.377748871484273e+24,2.626649322890563e+24
84.5732,6.509344474711143e+24,1.3018688949422285e+25,9.764016712066715e+24,8.679125966281524e+24,5.207475579768914e+24
14.3103,1.1014206892545023e+24,2.2028413785090046e+24,1.6521310338817535e+24,1.468560919006003e+24,8.811365514036018e+23
90.6293,6.975464251109554e+24,1.3950928502219109e+25,1.0463196376664332e+25,9.300619001479407e+24,5.580371400887644e+24
33.2548,2.5595217945829667e+24,5.119043589165933e+24,3.83928269187445e+24,3.412695726110622e+24,2.047617435666373e+24
14.1347,1.0879052861509272e+24,2.1758105723018543e+24,1.631857929226391e+24,1.4505403815345697e+24,8.703242289207417e+23
18.8073,1.4475412345664451e+24,2.8950824691328903e+24,2.171311851849668e+24,1.930054979421927e+24,1.1580329876531561e+24
33.7971,2.6012609922086424e+24,5.202521984417285e+24,3.901891488312964e+24,3.4683479896115235e+24,2.081008793766914e+24
10.7981,8.310972337853882e+23,1.6621944675707764e+24,1.2466458506780823e+24,1.1081296450471844e+24,6.648777870283106e+23
12.1967,9.387432632880084e+23,1.8774865265760168e+24,1.408114894932013e+24,1.2516576843840114e+24,7.509946106304068e+23
14.2205,1.094509053726592e+24,2.189018107453184e+24,1.641763580589888e+24,1.4593454049687893e+24,8.756072429812735e+23
23.2006,1.785680303216425e+24,3.57136060643285e+24,2.6785204548246376e+24,2.3809070709552334e+24,1.4285442425731398e+24
95.0821,7.318182855549186e+24,1.4636365711098371e+25,1.097727428332378e+25,9.757577140732247e+24,5.854546284439348e+24
85.9655,6.616505612188977e+24,1.3233011224377954e+25,9.924758418283466e+24,8.822007482918636e+24,5.293204489751181e+24
51.803,3.9871208825427126e+24,7.974241765085425e+24,5.980681323814069e+24,5.316161176723617e+24,3.1896967060341696e+24
92.1717,7.094178133495399e+24,1.4188356266990798e+25,1.06412672002431e+25,9.458904177993866e+24,5.675342506796318e+24
74.2453,5.714437118712207e+24,1.1428874237424413e+25,8.571655678068311e+24,7.619249491616276e+24,4.5715496949697655e+24
46.6049,3.5870387819009493e+24,7.174077563801899e+24,5.380558172851424e+24,4.7827183758679327e+24,2.8696310255207593e+24
23.6343,1.8190608859386373e+24,3.6381217718772746e+24,2.728591328907956e+24,2.42541451458485e+24,1.4552487087509098e+24
23.245,1.7890976374863494e+24,3.578195274972699e+24,2.683646456229524e+24,2.385463516648466e+24,1.4312781099890794e+24
59.8542,4.6067974968223466e+24,9.213594993644693e+24,6.910196245233521e+24,6.142396662429796e+24,3.685437997457877e+24
64.7934,4.986952844255025e+24,9.97390568851005e+24,7.480429266382536e+24,6.6492704590067e+24,3.9895622754040193e+24
89.1283,6.85993680202945e+24,1.37198736040589e+25,1.0289905203044178e+25,9.146582402705935e+24,5.48794944162356e+24
14.4938,1.1155441315637621e+24,2.2310882631275242e+24,1.673316197345643e+24,1.4873921754183495e+24,8.924353052510096e+23
4.07899,3.139475746324132e+23,6.278951492648263e+23,4.7092136194861976e+23,4.1859676617655094e+23,2.511580597059305e+23
83.2476,6.407317035337002e+24,1.2814634070674005e+25,9.610975553005504e+24,8.543089380449337e+24,5.125853628269601e+24
15.1164,1.1634637783307657e+24,2.3269275566615315e+24,1.7451956674961487e+24,1.5512850377743546e+24,9.307710226646126e+23
26.0426,2.0044204832868144e+24,4.008840966573629e+24,3.0066307249302215e+24,2.672560644382419e+24,1.6035363866294513e+24
